profID,avgDifficulty,avgRating,department,firstName,lastName,numRatings,wouldTakeAgainPercent,fullName
2214575,3.1,4.9,Women's Studies,Debotri,Dhar,23,86.0,Debotri Dhar
1813172,2.5,5.0,Mathematics,Burcu,Baran,2,,Burcu Baran
2099892,3.0,2.0,Art,Melanie,Manos,10,28.0,Melanie Manos
895682,3.1,3.8,Mathematics,Alexander,Barvinok,23,36.0,Alexander Barvinok
2026180,2.0,5.0,English,Adeeba,Talukder,1,,Adeeba Talukder
273098,2.8,2.9,Philosophy,Eric,Lormand,60,47.0,Eric Lormand
2755276,4.0,1.0,Theater,Antonio,Cuyler,1,0.0,Antonio Cuyler
10958,3.2,3.8,Anthropology,Milford,Wolpoff,25,100.0,Milford Wolpoff
2755290,2.5,4.5,Art,Adrian,Deva,2,100.0,Adrian Deva
1362650,4.6,3.5,Classics,Richard,Janko,49,46.0,Richard Janko
887516,3.7,4.2,Mechanical Engineering,Vedat,Arpaci,3,100.0,Vedat Arpaci
2747103,3.0,4.5,Near Eastern Studies,Jason,Zurawski,2,100.0,Jason Zurawski
2280162,1.0,5.0,Residential College,Deborah,Gordon-Gurfinkel,2,100.0,Deborah Gordon-Gurfinkel
2730727,4.0,2.0,English,Anne,Gere,1,0.0,Anne Gere
428777,3.6,2.9,Physics,Timothy,Chupp,35,40.0,Timothy Chupp
2222836,3.0,4.4,African-American Studies,Jon,Wells,3,100.0,Jon Wells
2427648,3.0,3.8,Music,Courtney,Snyder,3,66.0,Courtney Snyder
1477394,3.8,4.3,Art History,Joan,Kee,13,88.0,Joan Kee
2517782,3.3,4.7,Economics,Andreas,Hagemann,3,100.0,Andreas Hagemann
2173725,3.0,1.4,Sports Management,Youngho,Park,8,0.0,Youngho Park
2099999,3.0,1.9,Aerospace Studies,Henry,Sodano,3,0.0,Henry Sodano
2247456,4.0,4.6,Mechanical Engineering,Yue,Fan,12,91.0,Yue Fan
2509604,1.4,4.0,Art,Catherine,VanVoorhis,3,66.0,Catherine VanVoorhis
584487,2.3,3.7,Communication Studies,W. Russell,Neuman,15,,W. Russell Neuman
117550,3.3,3.8,Architecture,William,Glover,14,25.0,William Glover
1526582,2.0,5.0,Finance,Daniel,Weagley,1,,Daniel Weagley
2222924,0.0,0.0,Political Science,William,Rose,0,,William Rose
2468691,2.4,5.0,Social Work,Justin,Hodge,7,100.0,Justin Hodge
1526621,3.5,3.4,English,Joseph,Chapman,4,,Joseph Chapman
2468702,3.5,3.0,Social Work,Sue,Savas,2,50.0,Sue Savas
1272671,1.8,4.9,Education,Jeff,Stanzler,16,100.0,Jeff Stanzler
1665888,3.9,1.8,Mathematics,Rachel,Karpman,8,0.0,Rachel Karpman
2624355,2.0,5.0,Physics,Tony,Xavier,1,100.0,Tony Xavier
1526629,4.0,5.0,Spanish,Alan,Alexander,1,,Alan Alexander
183147,3.0,5.0,Psychology,Thad,Polk,117,100.0,Thad Polk
2321272,2.7,4.3,Sociology,Sarah,Zelner,17,88.0,Sarah Zelner
2771834,4.4,2.0,Mathematics,Yabin,Zhang,3,0.0,Yabin Zhang
609150,2.8,4.3,Electrical Engineering,Pallab,Bhattacharya,11,100.0,Pallab Bhattacharya
609154,2.5,2.1,Computer Engineering,Alexander,Ganago,67,21.0,Alexander Ganago
609158,3.1,4.0,Electrical Engineering,Stephane,Lafortune,20,87.0,Stephane Lafortune
2321290,3.9,4.9,Electrical Engineering & Computer Science,Austin,Yarger,12,100.0,Austin Yarger
2132885,4.0,5.0,Film,Dawn,Hollison,3,100.0,Dawn Hollison
2329497,2.4,3.2,Political Science,Nancy,Burns,5,60.0,Nancy Burns
1862554,1.7,4.5,Music,Steve,Rush,3,,Steve Rush
535451,2.6,5.0,Asian Studies,Donald,Lopez,81,100.0,Donald Lopez
2648990,0.0,0.0,Political Science,Hayden,Jackson,0,,Hayden Jackson
1256357,3.6,3.7,Art History,Alex,Potts,7,0.0,Alex Potts
256934,2.6,4.5,Environmental Studies,Ivette,Perfecto,12,75.0,Ivette Perfecto
2558888,4.0,2.0,Spanish,Pamela,Gutierrez,1,0.0,Pamela Gutierrez
2829225,0.0,0.0,Aerospace Studies,Tuija,Pulkkinen,0,,Tuija Pulkkinen
2542520,3.8,3.3,Business Administration,Gerry,Hargrove,4,50.0,Gerry Hargrove
510907,2.4,4.8,English,Louis,Cicciarelli,41,100.0,Louis Cicciarelli
1575868,3.7,4.0,English,Kate,Levin,3,,Kate Levin
1575871,3.2,3.9,Biology,Orie,Shafer,17,,Orie Shafer
2706367,3.0,5.0,Spanish,Aleksin,Ortega,1,100.0,Aleksin Ortega
281541,3.2,3.2,Near Eastern Studies,Alexander,Knysh,41,66.0,Alexander Knysh
1633223,3.0,5.0,Biochemistry,Paul,Lund,1,,Paul Lund
2558921,4.0,4.5,English,Sumita,Chakraborty,2,100.0,Sumita Chakraborty
1944529,3.6,2.9,Art,Patricia,Beals,18,44.0,Patricia Beals
584659,3.0,3.9,Music,Nancy,Ambrose King,11,100.0,Nancy Ambrose King
1575895,2.0,5.0,Astronomy,Eric,Bell,47,94.0,Eric Bell
2739160,2.0,5.0,English Language & Literature,Julie,Cadman-Kim,1,100.0,Julie Cadman-Kim
1584095,5.0,2.6,Electrical Engineering,Rajesh Rao,Nadakuditi,30,70.0,Rajesh Rao Nadakuditi
2132965,3.5,4.5,Business,Lisa,Klionsky,2,100.0,Lisa Klionsky
863213,2.4,5.0,Asian Studies,Pinderjeet,Gill,25,100.0,Pinderjeet Gill
2829294,2.0,3.0,Organizational Studies,Nicholas,Camp,1,,Nicholas Camp
2272241,0.0,0.0,Biomedical,Cynthia,Chestek,0,,Cynthia Chestek
1788914,0.0,0.0,Residential College,Katherin,Mendeloff,0,,Katherin Mendeloff
2223091,2.6,4.5,English,Lindsey,Wedow,6,100.0,Lindsey Wedow
2485236,3.0,5.0,English,Hannah,Bredar,2,100.0,Hannah Bredar
2665466,2.9,5.0,Spanish,Antonio,Rodriguez,7,100.0,Antonio Rodriguez
2427899,3.0,5.0,Biology,Itai,Palmon,1,100.0,Itai Palmon
1772541,4.0,5.0,Entrepreneurship,Jessica,Ewing,3,,Jessica Ewing
2427901,3.0,5.0,Biology,Ari,Spellman,1,100.0,Ari Spellman
2173959,3.9,2.4,Statistics,Johann,Gagnon-Bartsch,17,29.0,Johann Gagnon-Bartsch
2034702,1.8,3.4,Literature,Karl,Gaudyn,4,,Karl Gaudyn
2853904,0.0,0.0,Business,Christina,Eckhoff,0,,Christina Eckhoff
1813527,3.0,1.5,Economics,Jose,Tapia,1,,Jose Tapia
756762,1.7,4.5,Spanish,Alejandro,Herrero-Olaizola,13,60.0,Alejandro Herrero-Olaizola
2853915,2.0,5.0,Music,Zeynep,Ozcan,1,100.0,Zeynep Ozcan
355358,3.9,3.4,Film,Robert,Rayher,27,0.0,Robert Rayher
1362981,3.7,1.5,Accounting,Raffi,Indjejikian,6,0.0,Raffi Indjejikian
2829356,0.0,0.0,Epidemiology,Christopher,Crowe,0,,Christopher Crowe
1510451,3.3,4.3,Philosophy,Nils,Hennes-Stear,3,100.0,Nils Hennes-Stear
2214965,3.5,5.0,French,Alan,Ames,23,100.0,Alan Ames
2452533,3.6,4.5,Mathematics,Hanliang,Guo,4,75.0,Hanliang Guo
1158199,3.4,3.1,Biology,Barry,Oconnor,17,,Barry Oconnor
1772601,4.0,4.5,Chemistry,Evan,Trivedi,1,,Evan Trivedi
1412158,0.0,0.0,Psychology,Seth,Wescott,0,,Seth Wescott
2870336,1.0,1.0,Sports Management,Stacy,Sant,1,,Stacy Sant
2051143,3.0,4.5,Mathematics,John,Kelly,1,,John Kelly
2034760,0.0,0.0,Architecture,Eric,Hill,0,,Eric Hill
1821771,3.5,2.5,Urban Planning,Martin,Murray,4,0.0,Martin Murray
2452559,2.6,4.4,History,Kira,Thurman,8,87.0,Kira Thurman
2034768,1.0,5.0,Film,Katy,Peplin,1,,Katy Peplin
2706514,4.0,2.0,Women's Studies,Lisa,Martin,1,0.0,Lisa Martin
1371224,3.3,4.7,Asian Studies,Se-Mi,OH,3,100.0,Se-Mi OH
2550880,2.5,4.9,English,Jason,Godfrey,4,100.0,Jason Godfrey
2296939,3.3,5.0,Social Work,Kristin,Seefeldt,3,100.0,Kristin Seefeldt
765036,3.3,2.1,Statistics,Stilian,Stoev,10,0.0,Stilian Stoev
1772656,3.0,4.4,English,David,Ward,24,92.0,David Ward
2632818,3.0,5.0,Chinese,Xiaoying,Yu,3,100.0,Xiaoying Yu
2042999,3.5,4.0,Computer Science,Ilya,Volkovich,54,76.0,Ilya Volkovich
2526336,2.3,4.9,Nursing,Akshay,Sharma,7,100.0,Akshay Sharma
2763918,2.0,5.0,Health Education,Janet,Jansen,1,100.0,Janet Jansen
2878607,0.0,0.0,Engineering,Bryan,Goldsmith,0,,Bryan Goldsmith
1813649,3.0,2.5,Mechanical Engineering,Gordon,Krauss,2,,Gordon Krauss
642193,3.3,5.0,Architecture,Melissa,Harris,29,100.0,Melissa Harris
2092181,3.0,4.9,History,Kenneth,Mills,10,100.0,Kenneth Mills
281750,3.9,3.3,Biology,Steven,Clark,106,61.0,Steven Clark
527512,2.2,2.3,Statistics,Robert,Keener,19,25.0,Robert Keener
986267,3.0,4.7,Electrical Engineering,Jessy,Grizzle,23,100.0,Jessy Grizzle
2706597,0.0,0.0,Political Science,Lucy,Peterson,0,,Lucy Peterson
2583730,2.8,4.7,Philosophy,Zaccheus,Harmon,5,100.0,Zaccheus Harmon
1887411,3.1,4.5,Electrical Engineering,Necmiye,Ozay,8,100.0,Necmiye Ozay
478388,4.4,4.8,Mathematics,Stephen,Debacker,84,92.0,Stephen Debacker
2583735,1.8,4.4,Psychology,Audrey,Michal,7,100.0,Audrey Michal
2821306,5.0,1.0,Mathematics,Yurii,Burman,1,,Yurii Burman
224445,3.0,5.3,Psychology,Shelly,Schreier,337,98.0,Shelly Schreier
1780928,2.5,4.0,Spanish,Rachel,Tenhaaf,2,,Rachel Tenhaaf
1895621,2.7,3.5,American Studies,John,Cheney-Lippold,25,58.0,John Cheney-Lippold
2870481,0.0,0.0,Engineering,Walter,Merryman,0,,Walter Merryman
2641108,2.8,3.0,Art,Michael,Andrews,4,50.0,Michael Andrews
1215708,3.6,4.0,Political Science,Pamela,Brandwein,37,91.0,Pamela Brandwein
2329824,0.0,0.0,Chemistry,Daniel,McCurry,0,,Daniel McCurry
224484,3.5,5.0,Chemistry,Kathleen,Nolta,479,94.0,Kathleen Nolta
2329833,0.0,0.0,Ecology amp Evolutionary Biology,Morgan,Lindback,0,,Morgan Lindback
781549,2.9,3.7,Mechanical Engineering,Elijah,Kannatey-Asibu,15,75.0,Elijah Kannatey-Asibu
2772212,2.0,4.0,Environment,M'Lis,Bartlett,1,100.0,M'Lis Bartlett
2731253,4.3,3.5,Mathematics,Philip,Arathoon,13,100.0,Philip Arathoon
2886910,0.0,0.0,History,Raevin,Jiminez,0,,Raevin Jiminez
380159,3.8,4.3,Physics,Tim,McKay,45,100.0,Tim McKay
2764036,0.0,0.0,Psychology,Jessica,Kiebler,0,,Jessica Kiebler
2206983,3.0,5.0,English,Kristen,Roupenian,1,100.0,Kristen Roupenian
2239751,3.3,4.8,Information Science,Steve,Oney,11,90.0,Steve Oney
1928460,4.0,3.2,Mathematics,Bahman,Angoshtari,5,100.0,Bahman Angoshtari
2854187,3.0,4.0,Spanish,Elizabeth,Houbeck,1,100.0,Elizabeth Houbeck
527661,2.2,3.5,Computer Science,Elliot,Soloway,27,100.0,Elliot Soloway
2649392,4.0,5.0,African-American Studies,Earl,Lewis,2,100.0,Earl Lewis
2428210,2.7,4.0,Mechanical Engineering,Serife,Tol,3,66.0,Serife Tol
2125107,2.6,4.1,Women's Studies,Charlotte,Karem Albrecht,12,81.0,Charlotte Karem Albrecht
527668,3.5,3.1,Electrical Engineering,Gregory,Wakefield,21,100.0,Gregory Wakefield
1772855,2.9,2.9,Information Science,Mark,Newman,15,36.0,Mark Newman
1994039,4.6,2.5,University Courses,Daniel,Birchok,6,100.0,Daniel Birchok
1486137,3.1,2.9,Business,Peter,Lenk,8,33.0,Peter Lenk
781649,3.2,4.1,Communication Studies,Faith,Sparr,23,100.0,Faith Sparr
765271,3.1,4.1,Psychology,Megan,Mahoney,9,,Megan Mahoney
830817,3.8,2.3,Civil Engineering,Steven,Wright,10,0.0,Steven Wright
1371491,4.7,3.8,Mathematics,Elizabeth,Beazley,3,,Elizabeth Beazley
314735,3.9,3.2,Mathematics,B. Alan,Taylor,15,,B. Alan Taylor
1715577,3.0,5.0,French,Noam,Keim,1,,Noam Keim
716159,2.9,4.8,Spanish,Kathleen,Forrester,34,92.0,Kathleen Forrester
2649488,0.0,0.0,Classics,Alexandra,Creola,0,,Alexandra Creola
2821525,0.0,0.0,English,Daniel,Neff,0,,Daniel Neff
1273242,2.7,4.3,History,Hussein,Fancy,32,100.0,Hussein Fancy
970141,3.4,3.5,Electrical Engineering,Gholamhassan,Lahiji,16,66.0,Gholamhassan Lahiji
1846685,1.7,5.0,Slavic Languages,Marija,Rosic,3,100.0,Marija Rosic
445855,1.6,4.6,Spanish,Dennis,Pollard,43,100.0,Dennis Pollard
2461099,4.0,5.0,Architecture,Ulysses,Vance,1,100.0,Ulysses Vance
2870704,0.0,0.0,International Studies,Lou,Fintor,0,,Lou Fintor
1773002,3.6,4.6,Chinese,Qian,Liu,17,90.0,Qian Liu
765391,2.1,3.3,Women's Studies,Jane,Hassinger,9,,Jane Hassinger
2289105,4.9,2.9,Statistics,Nadiya,Fink,77,40.0,Nadiya Fink
1183189,4.0,2.5,Chemistry,Amy,Danowitz,2,0.0,Amy Danowitz
1953253,3.7,3.9,Social Work,Karen ,Staller,7,80.0,Karen  Staller
249319,3.0,3.8,English,Tish,O'Dowd,37,28.0,Tish O'Dowd
937452,3.4,3.2,Mathematics,Anna,Siano,14,,Anna Siano
1428982,1.0,5.0,German,Elizabeth/biz,Nijdam,1,,Elizabeth/biz Nijdam
1420792,3.7,3.2,Social Work,Lydia,LI,7,100.0,Lydia LI
1428989,2.3,1.3,Biology,Alexa,Unruh,3,0.0,Alexa Unruh
1814024,2.6,4.7,Urban Planning,Harley,Etienne,5,100.0,Harley Etienne
1363481,1.5,3.0,Communication Studies,Fara,Warner,2,,Fara Warner
2674207,0.0,0.0,Social Work,Kaleigh,Cornelison,0,,Kaleigh Cornelison
2674210,3.0,5.0,Social Work,Richard,Tolman,2,100.0,Richard Tolman
2182691,0.0,0.0,Earth Science,Chris,Nelson,0,,Chris Nelson
2674211,0.0,0.0,Social Work,Marlanna,Landeros,0,,Marlanna Landeros
2027048,4.0,4.0,Mathematics,Ja'naysha ,Hamilton,1,,Ja'naysha  Hamilton
536104,3.4,3.6,Mathematics,Alejandro,Uribe,21,75.0,Alejandro Uribe
2559531,3.0,3.5,History,Geoff,Eley,2,50.0,Geoff Eley
2870862,1.0,4.0,Social Work,Mari ,Pitcher,1,100.0,Mari  Pitcher
2870863,1.0,5.0,Social Work,Jennifer,Towns,1,100.0,Jennifer Towns
1691217,2.8,4.4,Business,Felipe,Csaszar,6,0.0,Felipe Csaszar
2551383,3.3,5.0,Computer Science,Sofia,Saleem,5,100.0,Sofia Saleem
2027097,2.7,4.3,Mathematics,Jenna,Rajchgot,3,100.0,Jenna Rajchgot
2027098,0.0,0.0,Business,Rajeev,Batra,0,,Rajeev Batra
2649692,0.0,0.0,Mathematics,Ekaterina,Shchetka,0,,Ekaterina Shchetka
1068643,3.1,3.0,Art,Cynthia,Pachickara,10,50.0,Cynthia Pachickara
888420,4.7,3.7,Engineering,Michael,Parsons,3,,Michael Parsons
2182757,3.0,5.0,Epidemiology,Kelly,Bakulski,1,100.0,Kelly Bakulski
2002536,4.6,2.5,Art,Katie,Rubin,11,50.0,Katie Rubin
1019501,2.8,3.6,Statistics,Tailen,Hsing,12,62.0,Tailen Hsing
1658484,3.0,4.0,English,Greg,Schutz,27,71.0,Greg Schutz
2731636,0.0,0.0,Art,Alicia,Little,0,,Alicia Little
372348,3.9,2.8,Economics,Dmitry,Stolyarov,15,14.0,Dmitry Stolyarov
2707072,0.0,0.0,Education,Jaye,Peterson,0,,Jaye Peterson
2756247,0.0,0.0,Classical Studies,Irene,Soto-Marin,0,,Irene Soto-Marin
36505,4.7,1.9,Political Science,Paul,Huth,13,,Paul Huth
2428573,3.3,5.0,Social Work,Laura,Yakas,3,100.0,Laura Yakas
2526878,3.3,2.5,Kinesiology,Weiyun,Chen,4,25.0,Weiyun Chen
2731680,0.0,0.0,Computer Science,Lu,Wang,0,,Lu Wang
380581,1.6,4.9,Physical Ed,Kerry,Winkelseth,13,100.0,Kerry Winkelseth
1552043,3.0,3.0,Engineering,Barry,Kantowitz,2,,Barry Kantowitz
1904305,3.3,3.7,Business,Cindy,Schipani,3,100.0,Cindy Schipani
2641588,3.5,4.8,Nursing,Christine,Leech,4,75.0,Christine Leech
773825,2.1,2.5,Geology,Larry,Ruff,70,43.0,Larry Ruff
1715907,1.0,3.5,Residential College,Katherine,Mandeloff,1,,Katherine Mandeloff
2633426,3.5,1.0,Mathematics,Boyang,Wu,2,0.0,Boyang Wu
519897,2.9,3.9,Linguistics,Steven,Abney,25,66.0,Steven Abney
2748122,5.0,2.0,Nursing,Grace,Kanzawa-Lee,1,0.0,Grace Kanzawa-Lee
2264795,2.0,5.0,Women's Studies,Catherine,Fairfield,3,100.0,Catherine Fairfield
765666,3.5,3.4,Mathematics,Selim,Esedoglu,42,50.0,Selim Esedoglu
765672,2.3,4.7,Industrial Engineering,Mary,Lind,6,50.0,Mary Lind
192236,3.0,2.7,Asian Studies,David,Rolston,21,25.0,David Rolston
831213,3.5,3.2,English,Elizabeth,Hutton,11,,Elizabeth Hutton
1920751,1.5,5.0,Chemistry,Ahmad ,Hider,4,,Ahmad  Hider
765684,3.3,4.4,Linguistics,"Patrice ""Pam""",Beddor,7,100.0,"Patrice ""Pam"" Beddor"
782080,2.8,3.5,English,Trinna,Frever,8,,Trinna Frever
1879810,3.0,5.0,Statistics,Jack,Miller,94,90.0,Jack Miller
1904394,3.8,3.4,Economics,Utku,Suleymanoglu,8,,Utku Suleymanoglu
1789709,2.0,4.7,Mathematics,Patricia,Klein,3,,Patricia Klein
388879,3.8,4.7,Electrical Engineering,Peter,Chen,56,94.0,Peter Chen
1806097,3.0,2.6,Anthropology,Krisztina,Fehervary,15,30.0,Krisztina Fehervary
765716,3.3,3.9,Electrical Engineering,Hosagrahar,Jagadish,28,87.0,Hosagrahar Jagadish
2658079,3.4,2.5,Electrical Engineering & Computer Science,Leland,Pierce,13,50.0,Leland Pierce
2109223,4.0,4.5,Mathematics,Sarah,Koch,18,93.0,Sarah Koch
995116,2.3,3.1,Industrial Engineering,Tom,Armstrong,8,50.0,Tom Armstrong
585541,3.8,3.6,Chemical Engineering,Suljo,Linic,24,25.0,Suljo Linic
585542,2.4,2.8,Chemical Engineering,Nicholas,Kotov,9,,Nicholas Kotov
2871133,1.0,5.0,Biostatistics,Yang,Chen,1,100.0,Yang Chen
2658142,2.7,5.0,English Language & Literature,Klara,Boger,3,100.0,Klara Boger
2469732,4.0,2.0,Microbiology,Christiane,Wobus,2,0.0,Christiane Wobus
2486117,3.0,4.0,Statistics,Joshua,Errickson,1,0.0,Joshua Errickson
1249124,3.9,3.4,Italian,Amaryllis,Rodriguez,20,66.0,Amaryllis Rodriguez
1380208,4.3,3.9,Mathematics,Mike,Zieve,21,63.0,Mike Zieve
1642353,0.0,0.0,Pharmacy,Cesar,Alaniz,0,,Cesar Alaniz
2559857,0.0,0.0,Business,Timothy,O'Day,0,,Timothy O'Day
561018,2.6,4.0,Chemistry,Hashim,Al Hashimi,17,,Hashim Al Hashimi
782202,2.1,4.1,Linguistics,Andries,Coetzee,51,100.0,Andries Coetzee
1789819,4.0,2.6,English,Bonnie,Washick,6,,Bonnie Washick
1372032,0.0,0.0,Microbiology,Nicole,Broekema,0,,Nicole Broekema
2650000,3.0,5.0,Film,Umayyah,Cable,2,100.0,Umayyah Cable
1789842,4.0,4.5,Industrial Engineering,Timothy,Rhoades,1,,Timothy Rhoades
2559890,0.0,0.0,Dance,Lediona,Shahollari,0,,Lediona Shahollari
1298324,1.5,4.6,International Studies,Howard,Tsai,18,94.0,Howard Tsai
2420630,3.0,5.0,History,Henry,Cowles,27,96.0,Henry Cowles
2650015,3.9,4.1,Mathematics,Amir,Vig,10,77.0,Amir Vig
2740141,2.0,5.0,Italian,Giulia,Ricco,2,100.0,Giulia Ricco
1961937,2.0,4.1,Kinesiology,Jennifer,LaRoche,12,70.0,Jennifer LaRoche
823250,4.0,1.5,Social Work,David John,Tucker,3,,David John Tucker
2527192,1.8,3.9,Aerospace Studies,George,Halow,14,100.0,George Halow
2854877,1.0,3.0,Mathematics,Paul,Mammen,1,,Paul Mammen
2478054,0.0,0.0,Electrical Engineering amp Computer Science,Stephane,Lafortune,0,,Stephane Lafortune
1142764,3.1,3.0,Linguistics,Nick,Ellis,21,64.0,Nick Ellis
2797554,4.0,1.0,Music,Elizabeth,Batiuk,2,,Elizabeth Batiuk
1847284,3.5,4.0,Economics,Chris,Sullivan,4,,Chris Sullivan
1568761,2.8,3.5,Anthropology,Matthew,Hull,17,66.0,Matthew Hull
2740225,0.0,0.0,Engineering,Maani,Ghaffari,0,,Maani Ghaffari
2158604,3.6,4.8,Aerospace Studies,Benjamin,Jorns,5,100.0,Benjamin Jorns
2330641,5.0,4.0,Aerospace Studies,Joaquim,Martins,1,100.0,Joaquim Martins
2732054,3.0,5.0,Social Work,Jamie,Kynn,1,100.0,Jamie Kynn
569367,3.3,3.6,Political Science,Anne,Manuel,70,65.0,Anne Manuel
1749018,4.1,3.0,Engineering,Herek,Clack,11,100.0,Herek Clack
1224731,2.8,4.9,Mathematics,Mark,Shoemaker,4,,Mark Shoemaker
1060899,4.0,1.9,Art,Jill,Greene,33,10.0,Jill Greene
102437,2.6,4.6,Business,Thomas,Kinnear,7,100.0,Thomas Kinnear
716838,1.0,3.8,Near Eastern Studies,Trevor,Legassick,8,50.0,Trevor Legassick
2846764,0.0,0.0,Nursing,Julia,Seng,0,,Julia Seng
2846767,0.0,0.0,Nursing,Amy,Buckenmeyer,0,,Amy Buckenmeyer
1716273,2.9,3.2,Mechanical Engineering,Steven,Skerlos,11,60.0,Steven Skerlos
2846771,0.0,0.0,Nursing,Cindy,Hamet,0,,Cindy Hamet
2846772,0.0,0.0,Computer Science,Benjamin,Fish,0,,Benjamin Fish
585783,3.2,2.3,Political Science,William,Clark,43,,William Clark
1364023,3.0,4.8,Physics,Noemi,Mirkin,2,,Noemi Mirkin
757835,2.9,3.1,Anthropology,Beverly,Strassmann,22,42.0,Beverly Strassmann
1429581,0.0,0.0,Engineering,Dale,Karr,0,,Dale Karr
2494543,3.3,3.6,Psychology,Gideon,Rothschild,20,70.0,Gideon Rothschild
282704,2.4,4.5,Latin,Benjamin,Fortson,28,85.0,Benjamin Fortson
2478165,1.0,5.0,Engineering,Joe,Montgomery,1,100.0,Joe Montgomery
520277,2.2,4.3,Residential College,Jeffrey,Evans,14,83.0,Jeffrey Evans
2764888,3.0,5.0,Business Administration,Vijay,Pandiarajan,1,100.0,Vijay Pandiarajan
1634411,3.0,2.5,Engineering,Paul,Kominsky,37,0.0,Paul Kominsky
2297968,2.4,4.5,Materials Engineering,John,Heron,4,100.0,John Heron
1159280,2.5,5.0,Information Science,Charles,Severance,652,99.0,Charles Severance
2044024,3.1,4.8,Chemistry,Corinna,Schindler,37,95.0,Corinna Schindler
2470011,4.0,3.6,Sociology,Alexandra,Murphy,9,33.0,Alexandra Murphy
585853,3.1,2.5,Communication,Nojin,Kwak,104,71.0,Nojin Kwak
2871422,0.0,0.0,Information Science,Oliver,Haimson,0,,Oliver Haimson
970883,2.1,3.9,Communication Studies,Paddy,Scannell,17,,Paddy Scannell
1994884,3.1,4.0,Philosophy,David,Manley,31,50.0,David Manley
2723973,2.0,2.5,Creative Writing,Jacinda,Townsend,2,,Jacinda Townsend
1241223,3.8,2.6,Mathematics,Jon,Handy,5,,Jon Handy
585865,3.3,4.1,History,Jesse,Hoffnung-Garskof,17,100.0,Jesse Hoffnung-Garskof
2478221,5.0,1.0,Chemistry,Yanbing,Zhou,1,0.0,Yanbing Zhou
970895,2.3,4.7,American Studies,Evelyn,Alsultany,27,100.0,Evelyn Alsultany
2650261,3.0,4.1,Philosophy,Maegan,Fairchild,4,100.0,Maegan Fairchild
1716377,0.0,0.0,Civil Engineering,Erik,Petrovskis,0,,Erik Petrovskis
2773153,0.0,0.0,Portuguese,Maria Teresa,Costaguta Mattos,0,,Maria Teresa Costaguta Mattos
159913,4.3,3.3,History,Jonathan,Marwil,113,47.0,Jonathan Marwil
1863855,2.3,4.5,Anthropology,Raven,Garvey,13,88.0,Raven Garvey
2633909,4.3,3.3,Electrical Engineering & Computer Science,Alanson,Sample,5,60.0,Alanson Sample
1003716,4.3,2.7,Anthropology,Paul,Duffy,7,100.0,Paul Duffy
2470085,4.0,2.0,Civil Engineering,Glen,Daigger,2,0.0,Glen Daigger
1011910,0.0,0.0,Pharmacy,Shaomeng,Wang,0,,Shaomeng Wang
2650316,2.8,5.0,English,Ittai,Orr,3,100.0,Ittai Orr
2134221,4.3,2.1,Art,Roland,Graf,6,66.0,Roland Graf
2445535,2.9,4.4,African-American Studies,Lydia,Kelow-Bennett,8,87.0,Lydia Kelow-Bennett
2724074,0.0,0.0,History,Xiaoyue,Li,0,,Xiaoyue Li
2339051,3.2,4.9,Chinese,Yan,Zhong,10,100.0,Yan Zhong
2658547,2.8,4.3,Anthropology,Stacy,Rosenbaum,6,83.0,Stacy Rosenbaum
2191605,4.5,3.0,Comparative Literature,Yael,Kenan,13,41.0,Yael Kenan
2314508,3.7,2.1,Film,Caryl,Flinn,9,33.0,Caryl Flinn
2052368,4.4,5.0,Computer Science,Harsha,Madhyastha,17,100.0,Harsha Madhyastha
1765657,3.8,4.9,Computer Science,Andrew,Deorio,127,91.0,Andrew Deorio
938266,3.7,2.1,Natural Resources,Arun,Agrawal,4,0.0,Arun Agrawal
200992,3.0,3.6,Political Science,James,Morrow,165,57.0,James Morrow
938276,5.0,1.7,Business,Thomas,Lyon,3,0.0,Thomas Lyon
2289961,4.3,3.2,Biology,Randy,Stockbridge,11,63.0,Randy Stockbridge
1372473,0.0,0.0,History,Ying,Zhang,0,,Ying Zhang
2830667,2.9,4.0,Chemistry,Ralph,Crisci,4,100.0,Ralph Crisci
930149,1.9,4.9,German,Catherine,Marquardt,26,100.0,Catherine Marquardt
233830,2.1,3.8,Asian Studies,Shuen-Fu,Lin,14,,Shuen-Fu Lin
2216295,4.0,2.0,Mathematics,Fanchen,He,1,0.0,Fanchen He
2560359,3.5,5.0,Mathematics,Janet,Page,2,100.0,Janet Page
2503018,3.3,2.8,Art,Steven,Hixson,4,100.0,Steven Hixson
2216301,3.5,4.5,Ecology  Evolutionary Biology,Benjamin,Winger,2,100.0,Benjamin Winger
1864052,3.8,2.5,Accounting,Dennis,Oswald,11,20.0,Dennis Oswald
2396534,4.0,3.4,Biology,David,Akey,31,64.0,David Akey
2265463,3.9,4.0,Spanish,Marlene,Beiza-Latorre,13,75.0,Marlene Beiza-Latorre
2724221,4.1,3.3,Statistics,Mark,Fredrickson,13,62.0,Mark Fredrickson
2036099,2.9,3.7,Information Science,Daniel,Romero,10,77.0,Daniel Romero
2707846,3.3,2.5,Electrical Engineering & Computer Science,Ben,Torralva,8,75.0,Ben Torralva
2216353,3.2,1.0,Nursing,Mary,Beljan,5,0.0,Mary Beljan
2036142,0.0,0.0,English,Matthew,Miller,0,,Matthew Miller
2478513,3.0,5.0,Engineering,Katie,Snyder,2,100.0,Katie Snyder
