profID,avgDifficulty,avgRating,department,firstName,lastName,numRatings,wouldTakeAgainPercent
990398,4.1,3.4,Residential College,Susan,Crowell,8,66.6667
2686143,3.1,4,English,Joshua,Wall,11,88.8889
1785029,2.8,4.9,Chemistry,Paul,Zimmerman,4,100
1457350,3.5,3,Art,Toby,Millman,2,50
1219786,3.2,4.7,Mathematics,Charles,Doering,5,100
1432783,2,4.3,English,Ori,Weisberg,2,-1
1129680,1.9,4.5,Linguistics,Marlyse,Baptista,22,90.9091
2825424,0,0,Spanish,Hannah,Hussamy,0,-1
1252563,1.6,4.8,English,Tina,Ballon,5,-1
2464980,2,3,Nursing,Denise,Saint Arnault,1,100
2464979,2,2,Nursing,Christine,Anderson,4,25
1432790,2.9,4.2,French,Maryline,Hartman,10,-1
1457367,3.1,2.8,Art,Jessica,Frelinghuysen,15,9.0909
2768095,3,4.8,Mathematics,Terrence,George,3,100
1219818,3.8,3.3,Philosophy,Lawrence,Sklar,4,-1
1785067,3.4,3.6,Mathematics,Lizhen,Ji,20,90.9091
2661617,3,5,Mathematics,Jenny,Wilson,1,100
2268411,3.5,3.5,Electrical Engineering,Mert,Pilanci,2,50
1211651,1.7,4.8,German,Mary,Gell,22,83.3333
2751752,4.8,1,Chemistry,Jennifer,Reeves,4,0
2719005,0,0,Mathematics,Andres,Servellon,0,-1
965919,3.5,4.3,English Language & Literature,Lucy,Hartley,26,62.5
2686240,0,0,Mathematics,Paul,Hovart,0,-1
2415910,2.9,5,History,Anna,Freidin,7,100
2866484,2,5,Biology,María,Umaña,1,100
2350401,3,5,Social Work,Bryan,Victor,2,100
1514818,3.8,3.7,Spanish,Olga,Cotin,5,100
1252676,4.3,5,Foreign Languages,R,Amicone,3,-1
1334608,3.3,4.6,Mathematics,Paul,Kessenich,28,100
474461,2.5,4.9,Scandinavian,Maria,Gull,42,88.2353
580962,3.4,3.9,English,Alisse,Portnoy,50,92.3077
2694503,0,0,Biochemistry,Aileen,Ariosa,0,-1
2858347,3,5,Entrepreneurship,Praveen,Loganathan,1,100
2039148,0,0,Mathematics,Hao ,Wu,0,-1
2743661,3.6,2.8,Statistics,Elaine,Hembree,5,100
2850157,0,0,Nursing,Alec,Briggs,0,-1
1154419,0,0,Accounting,Jeff,Jackson,0,-1
1432952,2.8,4.8,Philosophy,Chloe,Armstrong,4,-1
2694522,2.8,4.8,Residential College,Darcy,Brandel,3,100
392578,3.9,4.4,English,Aric,Knuth,54,100
318852,3.8,3.5,French,Rachid,Bendacha,23,-1
2833798,3,2,Information Science,Laurie,Buis,2,-1
1670538,3.3,4.7,French,Helen,Van Doren,18,90
2194839,3.9,3.2,Biology,Monica,Dus,39,51.2821
2211247,2.8,5,Psychology,Carol,Holden,8,100
2457017,3.8,5,English Language & Literature,Bryan,Kim-Butler,9,100
1359295,2.3,4.8,Languages,Ewa,Pasek,14,100
2219456,2.3,3.1,Statistics,Ya'acov,Ritov,7,42.8571
449988,2.6,2.9,Industrial Engineering,Robert,Bordley,5,50
2833869,3,4,Information Science,Alain,Cohn,1,100
1826263,2.5,4.2,Earth Science,Adam,Simon,38,70
1367522,3.4,3.3,Chemistry,Brandon,Ruotolo,8,100
425443,3.6,3.8,Computer Science,Igor,Markov,11,100
1514984,2.8,4.3,Mathematics,Lydia,Bieri,6,100
2719212,2,5,Electrical Engineering & Computer Science,Somayeh,Molaei,1,100
1367534,0,0,Chemistry,Peng,Tian,0,-1
2694638,4.5,4,Mathematics,Khashayar,Filom,2,50
2825710,4.3,1.1,Economics,Olga,Lazareva,7,-1
2817523,5,2,Anthropology,Alyssa,Paredes,1,-1
1449463,3,4.5,Electrical Engineering,Brian,Gilchrist,2,100
1130001,5,1,Architecture,Caroline,Constant,2,-1
2825762,0,0,Mechanical Engineering,Angela,Viola,0,-1
2211363,2.5,4.9,German,Silvia,Grzeskowiak,7,100
2719280,0,0,Biomedical,Michael,Cianfrocco,0,-1
2596421,4.1,2.8,French,Pramila,Kolekar,5,33.3333
1400397,0,0,Kinesiology,Phil,Esposito,0,-1
1523280,0,0,Industrial Engineering,Jussi,Keppo,0,-1
1801809,2.6,5,Philosophy,Emily,Peterson,16,100
2203223,2.8,5,Italian,George,Formicola,5,100
2711128,3,5,Social Work,Xiaoling,Xiang,1,100
1465954,2.9,2,Art,Joyce,Brienza,11,33.3333
2276991,2.8,4.5,Biomedical,James,Weiland,4,75
1080962,2.4,3.9,Spanish,Federico,Pous,10,-1
1867400,3.7,2.8,Chemistry,Elena,Laricheva,9,0
1523337,2,4.7,Arabic,Tazeen,Ayub,3,-1
2760328,4,4.3,French,Miriam,Akoto,6,75
1433230,2.8,3.8,History,Deirdre,De La Cruz,19,62.5
2703004,3.5,3.5,English Language & Literature,Marianna,Hagler,2,50
2244255,2.3,4.8,Environment,John,Benedict,25,96
1801891,1.9,4.7,Statistics,Xuming,HE,13,100
2203303,5,2,Accounting,Meng,Li,1,0
2195113,1.4,4.8,Social Work,Joseph,Galura,3,100
2629291,0,0,Anthropology,Yun,Chen,0,-1
2465457,4,5,Mathematics,Andrew,Snowden,1,100
2760371,3.9,2.6,Business Administration,Anant,Nyshadham,4,100
2154164,3.9,1.7,Social Work,Julie,Cushman,15,7.1429
917173,2.5,4.5,English,Lisa,Makman,33,94.1176
1646271,3.2,4.3,History,Sebastian,Prange,5,-1
2358984,4,5,Mathematics,Camelia,Karimianpour,3,100
1892041,3.6,4,English,Kathryne,Bevilacqua,9,75
2358990,3,1.6,Statistics,Asad,Lodhia,5,20
2465506,2.7,3.3,Sports Management,Wenche,Wang,3,66.6667
1433316,2,4.7,Spanish,Laura,Herbert,3,0
1433317,3.3,4.5,Chemistry,Damian,Khan,3,-1
2825959,0,0,Finance,Jonathan,Carmel,0,-1
2309865,4,3.5,Information Science,Vadim,Besprozvany,45,63.6364
1662702,3.7,3.3,Mathematics,Cynthia,Vinzant,6,-1
1433330,5,1.5,Biology,Susan,Kabat,1,-1
2465526,4.4,1.3,Biology,Erik,Nielsen,7,0
2735862,0,0,Biomedical,Bruce,Palfey,0,-1
1433339,3.3,4,Classical Studies,Ryan,Hughes,4,-1
1433345,0,0,Anthropology,Xochitl,Ruiz,0,-1
1220368,4,4,English,Jonathan,Ewell,2,-1
1892114,3.6,2.8,Ecology & Evolutionary Biology,Regina,Baucom,18,42.8571
2826003,0,0,Astronomy,Isaac,McMahon,0,-1
1892118,3.4,3.3,Information Science,Tanya,Rosenblat,8,100
556825,3,4.6,Political Science,Robert,Mickey,57,95
556827,3,4,Political Science,Vincent,Hutchings,46,88.8889
2064161,3.5,5,Biophysics,Kevin,Wood,8,100
597794,3.5,4.6,Film,Mark,Kligerman,51,88.8889
1564452,2.9,3.3,African-American Studies,Omolade,Adunbi,17,57.1429
950053,2.8,3,Biology,Yin-Long,Qiu,25,81.8182
2858789,0,0,Residential College,Bob,King,0,-1
2318119,2,5,Anthropology,Scott,Stonington,5,100
2629418,4,5,Mathematics,Prakash,Chakraborty,1,100
1408811,3.5,4.1,Chemistry,Bart,Bartlett,80,43.4783
1892152,3.9,3.2,Mathematics,Paul,Reschke,8,100
2817861,0,0,International Studies,Ryan,Sharpstene,0,-1
196423,2.5,4.4,English,Julian,Levinson,37,100
2867017,3,4,Mathematics,Viktor ,Burghardt,1,100
2867019,0,0,Political Science,Edgar,Franco-Vivanco,0,-1
1359695,2.8,4.8,Physics,Michal,Zochowski,37,75
2465619,3.8,3,Psychology,Ada,Eban-Rothschild,3,50
982870,4,3.7,Statistics,Anna,Amirdjanova,3,-1
2654039,3.6,4.4,Mathematics,Michael,Keogh,5,75
778076,3,4.9,Spanish,Carla,Iglesias-Garrido,39,100
2285408,3.5,4.5,French,Annette,Joseph-Gabriel,13,84.6154
1433446,3,4.4,Japanese,Yoshihiro,Mochizuki,15,81.8182
1433447,2.3,5,Japanese,Eiko,Hirakawa,3,-1
2760568,5,1,Information Science,Yumou,Wei,1,0
2654076,2.4,5,Mathematics,Yuan,Liu,4,100
2473855,0,0,Music,Joan,Noble-Pruett,0,-1
2858891,2,5,Languages,Elizabeth ,Houbeck ,1,100
2826133,0,0,Music,Garrett,Schumann,0,-1
778135,2.8,3.7,Dramatic Arts,E.J.,Westlake,18,66.6667
1433501,3.3,4.1,Biochemistry,Aaron,Goldstrohm,7,-1
2097055,2.3,4.3,Philosophy,Sarah,Aronowitz,3,100
2359200,3.5,5,Spanish,Paula,Oliva-Fiori,4,100
2047911,3,4.6,Mathematics,David,Goluskin,20,100
2219950,4.1,3.1,Electrical  Comp. Engineering,Ehsan,Afshari,18,78.5714
204732,2.7,4.7,Statistics,Brenda,Gunderson,281,92
1646526,3.3,2.3,Astronomy,Elena,Gallo,14,40
2834383,5,3,History,Meenu,Deswal,1,-1
2269136,5,1,Public Health,Stuart,Batterman,2,0
753617,2.8,3.9,Electrical Engineering,Dragomir,Radev,4,100
2850773,0,0,Engineering,Aleksandra,Szczuka,0,-1
2351061,2.8,3.7,Statistics,Gongjun,Xu,18,100
2719708,4.1,2.1,Information Science,Anthony,Whyte,11,42.8571
1867745,3.8,2,Theater,Mbala,Nkanga,4,50
1523687,3.3,5,Philosophy,Anna,Edmonds,42,100
2184096,2.1,4.9,English,Stephanie,Moody,14,100
1933314,3.2,4.4,Communication Studies,Jimmy,Draper ,17,87.5
2203653,3,5,Classical Studies,Allison,Kemmerle,2,100
458759,4.6,4.5,Chemistry,Amy,Gottfried,201,73.6842
2039815,1,3,Korean,Hyun-Ju,Oh,2,0
2818073,0,0,Nursing,Melissa,Bathish,0,-1
499740,4.1,1.7,Electrical Engineering,Trevor,Mudge,77,38.4615
2424862,3,5,Music,John,Knoedler,1,100
172081,2.9,4.2,Spanish,Tatiana,Calixto,63,100
2859066,0,0,Engineering,John,Moore,0,-1
1663047,3.5,3.4,Mathematics,Suho,OH,17,-1
991307,4.3,2.1,Electrical Engineering,Pei-Cheng,Ku,11,33.3333
991312,3,4.4,Electrical Engineering,Anthony,Grbic,4,100
1957969,2.3,4.9,Spanish,Travis,Williams,6,100
2826321,0,0,Economics,Oleg,Zamulin,0,-1
229460,3.2,4.8,Music,Jerry,Blackstone,12,-1
2334807,4,4.3,Computer Science,Sindhu,Kutty,27,80.7692
1884253,2.4,3.3,German,Shubhangi,Dabak,13,40
2695270,1.5,3,English,Ayokunle,Falomo,2,50
1957994,3.4,5,Mathematics,Paul ,Horvath,28,100
778349,2.2,3.9,Sociology,Jeffery,Paige,18,-1
2334834,3.8,4.9,Mathematics,Donato,Cianci,9,88.8889
2203768,2.1,4.9,Philosophy,Mara,Bollard,19,94.4444
1433729,3,4.5,American Studies,Tiya,Miles,1,-1
1228935,3.3,3.3,Biology,Haoxing,Xu,39,76.4706
540822,3.1,4.2,Residential College,Janet,Shier,14,100
2424984,2.4,5,English,Belquis,Elhadi,5,100
2359453,2.3,5,Industrial Engineering,Gian-Gabriel,Garcia,3,100
1654943,2.5,4.8,Spanish,Daniel,Nemser,10,100
2769055,3,5,German,Martin,Amesquita,1,100
2867365,0,0,Information Science,Kristin, Fontichiaro,0,-1
2777256,0,0,Art History,Lihong,Liu,0,-1
1917131,4,3.9,Mathematics,Ashwath,Rabindranath,5,100
549074,3.8,2,Women's Studies,Dena,Goodman,32,66.6667
1884376,2.3,4,Kinesiology,Peter,Bodary,25,83.3333
1220824,4.6,2.9,Economics,Chris,Proulx,176,41.25
319708,3,3.2,Mathematics,Sijue,Wu,5,-1
1663211,2,5,Chemistry,Shuai,Niu,1,-1
1638635,3.5,3.6,Chemistry,Nathaniel,Szymczak,5,100
1638636,2.9,3.8,Italian,Alessia,Salamina,9,100
2834668,0,0,Spanish,Alvaro,Perez- Gomez,0,-1
2048250,2.9,5,Computer Science,James,Juett,69,100
1892608,2.4,4.5,English,David,Gold,8,75
2859269,5,5,Molecular/Cellular/Dev Biology,Farzanna,Mohamed,1,100
2236682,3.6,4.7,Spanish,Victor,Rodriguez Pereira,8,100
2130190,3.4,5,Mathematics,Jacob,Haley,5,100
2048271,0,0,Psychology,Ziyong ,Lin,0,-1
1892625,2.9,4.5,History,Perrin,Selcer,12,75
2359569,3,3.3,Chemistry,Carol,Castantildeeda,3,66.6667
1892630,2.5,5,History,Jeffrey,Veidlinger,26,94.7368
1220894,3.9,3.2,Aerospace Studies,Matthias,Ihme,9,-1
2769186,0,0,Public Health,Karen,Peterson,0,-1
786727,4.3,4,Classics,Gina,Soter,17,100
2400562,5,2.5,Mathematics,Hai,Zhu,2,50
2343219,3,3.3,Mechanical Engineering,Rohini,Chandran,5,60
1130811,4,3.9,History,Meg,Raphoon,6,-1
540989,2.6,3.5,History,Matthew,Countryman,42,28.5714
2449728,2.4,1,Electrical & Comp. Engineering,Kayvan,Najarian,3,0
2875723,0,0,English,Thomas ,Walker,0,-1
1515852,3.5,2.1,Communication Studies,Megan,Ankerson,28,0
164173,3,4.2,Biology,Laura,Olsen,39,100
778575,3.5,3.5,Physics,Andrew,Tomasch,75,100
778577,3.8,3,Political Science,Patrick,O'Mahen,6,-1
2744661,3,3,Electrical & Comp. Engineering,Andrew,Owens,9,66.6667
541017,3,4.5,English,Michael,Bunn,9,-1
1524057,0,0,English,Seabrook,Teisha,0,-1
541021,1.9,4.6,Art,Mark,Tucker,12,100
2376034,2.8,4.5,Social Work,Elizabeth,Haas,4,100
532834,2.8,4.4,Sociology,Terence James,McGinn,161,77.1429
319861,4.3,3.4,Electrical Engineering,Kim,Winick,26,83.3333
1950069,2.9,4.4,Computer Engineering,Thomas,Wenisch,16,80
156024,3.5,3.5,Engineering,George,Wynarsky,161,37.7358
319866,2.2,3.1,Electrical Engineering,James,Freudenberg,22,62.5
319872,3.6,3.1,Electrical Engineering,Wayne,Stark,26,61.5385
2752906,4,4,Biophysics,Jordan,Horowitz,1,100
1434009,2.5,4.8,English,Mike,Tondre,6,100
1434013,0,0,English,Michael,Tondre,0,-1
2859424,3,4,Political Science,Justine,Davis ,1,100
1393058,3,2.3,Art History,Laura,Motta,12,80
229811,2.5,4.6,History,Leslie,Pincus,11,-1
229813,4.2,4.8,Political Science,Kenneth,Lieberthal,10,-1
229815,3.3,5,History,Victor,Lieberman,165,100
2630077,3.4,5,Electrical Engineering & Computer Science,Justin,Johnson,3,100
1081801,3.6,3.6,English,Kerry,Larson,24,100
2736597,2.3,3,English,Aisha,Sloan,6,50
2834908,0,0,Computer Science,Paul,Grubb,0,-1
2023902,1,2,Anthropology,Jane,Lynch,1,0
934371,3.4,4.9,English,Laura,Aull,7,100
2826730,2,4.4,Mathematics,Stephen,Pietromonaco,3,100
2867691,0,0,Pharmacology,Emily,Jutkiewicz,0,-1
2097648,3.5,3.9,Mathematics,Hanna,Bennett,13,63.6364
2859516,0,0,Information Science,Zoë ,Cullen,0,-1
2753022,2,5,German,Megan,Ewing,4,100
418309,2.5,4.4,Geology,Kyger,Lohmann,49,81.8182
1065481,2,4.3,Arabic,Trevor,Le Gassick,3,66.6667
1810968,5,1.5,Mathematics,Brett,Hemenway,1,-1
1565211,2,5,Communication Studies,Graham,Griffith,1,-1
2834975,2,5,International Studies,David,Zeglen,7,100
2048549,2,4.5,Engineering,Derek,Posselt,1,-1
2048550,3,4.3,Mathematics,Jay,Barraza,7,100
1810997,2,5,German,Sam,Heidelpreim,1,-1
2695733,3,5,English,Tony,Gillum,1,100
1434168,0,0,French,Julien,Gilles,0,-1
2712121,0,0,Social Work,EMily,Fitzgerald,0,-1
2114111,3,4,Computer Science,Amir,Kamil,25,82.6087
1892933,3,4.5,Women's Studies,Lauren,Gutterman,2,-1
2458181,4,5,Asian Studies,Qurratulain,Jamal,1,100
2777678,3,5,Psychology,Craig,Rodriguez-Seijas,1,100
2245199,1.9,4.5,English,Kyle,McCormick,9,100
2769496,0,0,Oceanography,Joseph,Skitka,0,-1
1114718,3.3,4,Environmental Science,Johannes,Foufopoulos,23,77.7778
541303,3.1,2.6,Communication Studies,L. Rowell,Huesmann,19,0
156282,3.6,4.8,Mathematics,Peter Gavin,Larose,80,77.2727
1680004,2.9,4.9,Spanish,Nancy,Perez,28,92.3077
2753159,3.8,3.8,Astronomy,Emily,Rauscher,3,66.6667
934536,2.1,4.4,Italian,Federica,Colleoni,7,-1
2204297,3.5,2,Business Economics,Scott,Masten,6,20
541344,3.5,4.1,Mechanical Engineering,James,Barber,32,71.4286
1434276,2.2,4.5,Psychology,Pam,Davis-Kean,5,100
1434278,2.6,3.1,Psychology,Daniel,Keating,14,33.3333
1811116,1.5,5,Anthropology,Jin,LI,2,-1
1630894,3.3,4,Education,R. Charles,Dershimer,4,-1
975536,4.4,1.4,Physics,Carl,Akerlof,8,0
1327802,2.3,1.7,Nursing,Patricia,Coleman-Burns,41,13.0435
1204931,5,2.6,Kinesiology,Susan,Brown,25,12.5
1942217,3,4.3,Operations Management,Sara,Soderstrom,14,81.8182
1270475,1.3,4.8,Geography,James,Gleason,73,98.1132
2433758,4,5,English,Zoey,Dorman,4,100
1893087,3,4.5,Business,Stefanus,Jasin,8,100
541422,2.8,3.9,English,Andrea,Zemgulys,18,66.6667
172783,2.4,3.9,Theology,Gabrielle,Boccaccini,53,77.7778
1377008,2.9,4.9,Physics,Mike,Melnichuk,52,93.75
1057525,2.9,3.5,English,Daniel,Hack,14,57.1429
983798,3.7,4.2,Information Science,Mick,McQuaid,3,-1
2851577,0,0,Asian Studies,Simantini,Dhuru,0,-1
1778430,3.4,4.3,Ecology & Evolutionary Biology,George,Kling,9,50
2089731,4,3.8,Accounting,Debra,Krolick,14,63.6364
975620,2,4.2,English,Michael,Byers,12,100
1082117,4.7,3.2,Film,Oliver,Reid,3,-1
983814,2.4,3.9,Arabic,Raji,Rammuny,7,-1
1843976,2.5,4.5,Spanish,Maria,Robles,2,100
2335496,3.3,4.7,Social Work,Shanna,Kattari,3,100
1893135,1,5,Mechanical Engineering,You Keun,Oh,1,-1
1950484,3,5,Public Health,Andrew,Jones,1,-1
2695956,2.5,5,Mechanical Engineering,Nima,Fazeli,2,100
2671391,3.4,4.1,Mathematics,Shreyasi,Datta,11,70
1032998,1.8,3.5,Linguistics,William,Baxter,32,44.4444
2835244,3,3,English,Mariya,Zilberman,3,100
2605869,3.8,5,Chemistry,Matthew,Soellner,16,100
2851631,1.5,5,University Courses,Master Sergeant ,Castillo,6,100
1860400,3.6,3.1,Electrical Engineering,Wei,Lu,4,50
1131313,3.4,2.8,Biochemistry,David,Ballou,14,-1
705338,2.3,2.4,Nursing,Philip,Kalisch,13,-1
1917756,2.7,5,Chemistry,Marwa,Ayyash,3,100
2204476,0,0,Japanese,Samuel,Griffiths,0,-1
2204501,1.8,5,Earth Science,Matt,Friedman,8,100
2220887,1.5,5,Literature,Derek,Frasure,4,100
2237275,3.5,5,Social Work,Tina,Louise,2,100
2237279,2.5,4.5,Social Work,Andrew,Grogan-Kaylor,2,100
2237280,2,3,Social Work,Patrick,Meehan,1,0
1770339,4.6,2.5,English,Kristin,Fraser,5,-1
1852265,3.2,2.9,Psychology,John,Snodgrass,58,50
1860460,3.1,3.5,Computer Science,Kevin,Fu,11,100
2204534,3.2,1,Nursing,Elissa,Wagner,6,0
2483062,3.5,5,Philosophy,Dan,Lowe,18,87.5
1893243,2,4.6,Spanish,Teresa,Piper,11,100
2646913,3.9,5,Mathematics,Serin,Hong,47,97.8723
1663876,4,4.5,History,Graham,Nessler,1,-1
1663877,2.5,4.5,Not Specified,Frank,Kelderman,2,-1
2556809,2.3,2.6,Electrical Engineering & Computer Science,Mark,Guzdial,11,40
2032523,0,0,English,Eric,McDowell,0,-1
82845,2.1,4.8,English,Randall,Tessier,52,100
230303,1.3,4.7,Psychology,Denise,Sekaquaptewa,10,-1
2540457,3,5,Nuclear Engineering,Fei,Gao,1,100
2130858,3.8,4.6,Mathematics,David,Fernandez-Breton,5,100
2687917,0,0,Communication Studies,Tony,Collings,0,-1
2147248,3.8,4.4,Chemistry,Alison,Narayan,28,89.2857
2827190,3,3.8,Chemistry,Jessica,Mirrielees,5,100
934842,4.1,3.8,Psychology,Joshua,Berke,15,-1
1786822,5,1.8,Engineering,Shai,Revzen,9,0
2573255,2.5,4.8,Psychology,Myles,Durkee,4,100
2081737,2.6,4.9,English,Mika,Kennedy,9,100
132043,3.3,3.5,History,Rebecca,Scott,17,60
2483148,3.1,4.1,Spanish,Alise,Anaya-Ortega,7,85.7143
132056,3.3,3.5,English,Xiomara,Santamarina,13,0
1082334,4.6,3.5,Electrical Engineering,Petar,Momcilovic,9,0
2630634,3.1,5,Communication Studies,Hollis,Griffin,9,100
1893356,1,5,Music,Andrea,Brown,7,100
1082361,4.2,1.3,Architecture,Tsz Yan,Ng,8,0
762881,3.7,4,English,Michael,Clune,3,-1
1893386,2,3,Chemistry,Mallory,Van Dongen-Sohmer,1,-1
222218,3.7,2.7,Information Science,Paul,Resnick,42,53.8462
1672206,2.8,3.1,Chemistry,Zhan,Chen,11,75
828433,2.8,3.4,Spanish,Javier,Sanjines,16,75
2057236,2.4,4,German,Kristin,Dickinson,5,100
2728995,3,5,History,Jan,Dewitt,1,100
1655849,2.1,4.6,American Studies,Matthew,Stiffler,38,100
893998,2.9,4,Mathematics,Daniel,Forger,7,100
1664049,0,0,Comparative Literature,Sara,Grewal,0,-1
1082430,2,4.8,Health Education,Victor,Strecher,30,88.8889
1844300,1,4,Information Science,Lauren,Hildesheim,1,-1
1074258,0,0,Electrical Engineering,Michael,Wakin,0,-1
1999956,3.2,4.2,Mathematics,Anton,Lukyanenko,4,100
1328221,2.5,4,Spanish,Emil,Cuevas,2,-1
1328222,0,0,Communication Studies,Najin,Lwak,0,-1
2237537,2,5,Economics,Obeid,Rehman,1,100
2131042,0,0,Computer Science,Lane,Tobin,0,-1
2311271,4.8,4.3,Architecture,Yojairo,Lomeli,5,80
779370,3.5,3.9,English,Korey,Jackson,6,-1
2622578,2.9,3.9,Mathematics,Stephanie,Chan,4,75
492660,2.4,4.8,Film,Sheila,Murphy,19,100
2204792,0,0,Engineering,Sridhar,Kota,0,-1
1885305,3.5,2.8,Psychology,Jennifer,Lindsay,11,100
1401978,0,0,Mathematics,Florian,Block,0,-1
2761853,2.5,5,Art History,Ana,León,2,100
2761865,0,0,English,Alyse,Campbell,0,-1
1328266,3.8,4.4,Not Specified,Jeroen,Ritsema,9,66.6667
2049169,0,0,Chemistry,Hongru,Shen,0,-1
1713299,3.2,3,Chemical Engineering,Sunitha,Nagrath,12,100
2360470,4.3,1,Statistics,Edward,Ionides,6,0
1270935,3,4.6,Electrical Engineering,Euisik,Yoon,6,100
2483355,3.6,4.8,Computer Science,David,Fouhey,7,100
1328286,2,4.5,Asian Studies,Nancy,Florida,1,-1
771249,1.4,4.3,Psychology,Colleen,Seifert,72,75
1328310,2.1,5,Italian,Roberto,Mosciatti,24,100
2737339,0,0,Sociology,Xiaohong,Xu,0,-1
2860219,1.5,2,Women's Studies,Heather,Vinson,2,-1
2426046,2,4,Writing,James,Brancho,2,50
2131137,3.5,3.8,Computer Science,Danai,Koutra,6,75
214215,2.8,4.2,Film,Giorgio,Bertellini,11,100
1320139,2,5,Chemical Engineering,Johannes,Schwank,2,0
976076,2.7,4.3,Women's Studies,Gayle,Rubin,10,100
877773,0,0,Accounting,Kunimitsu,Tezuka,0,-1
9420,3.6,2.8,Biology,Marcus,Ammerlaan,231,31.7647
1565904,2.6,3.9,Anthropology,Virginia,Estabrook,5,-1
2032852,4,3.3,Architecture,Jono,Sturt,9,60
91356,3.4,4.4,Philosophy,Fred,Peters,30,100
1713375,2.8,2.4,Industrial Engineering,Siqian,Shen,13,28.5714
2770147,2,5,Economics,Heng,Liu,1,100
287981,3.8,4.1,Psychology,Brian,Malley,331,68.75
1328376,4.2,1.3,Nursing,Janean,Holden,5,0
1959161,1,4.5,English,Rory,Attwood,1,-1
1664256,1,5,Anthropology,Richard,Redding,1,-1
2024704,3.7,4.5,Mathematics,Daniel,Visscher,10,100
2860304,0,0,Fine Arts,Jocelyn,Edin,0,-1
1565970,2.3,5,Arabic,Ashley,Bisutti,6,100
1959188,3.5,2.6,Mathematics,Xiaoyang Harry,Li,4,-1
2426150,3,5,Economics,James,Omartian,1,100
1410347,2,2.5,Architecture,Andrew,Herscher,1,-1
2008363,3.6,4.5,Mathematics,Youness,Farokhrani,61,86.4407
2286897,4,5,Art,Leslie,Rogers,1,100
2655542,3,5,Business Administration,Ekaterina,Astashkina,3,100
2688312,4,1.3,Finance,Shane,Miller,3,0
2721091,3,5,Mathematics,Jennifer,Kenkel,2,100
1713485,3,4.5,Marketing,Jenny,Olson,1,-1
2270543,5,3,Electrical Engineering,Mackillo,Kira,1,0
2270544,3,3.7,Electrical Engineering,Hessam,Mahdavifar,6,66.6667
2270545,3.2,3.5,Computer Science,Mosharaf,Chowdhury,4,50
1254741,2,4.5,Electrical Engineering,Jeffrey,Cook,17,100
2630997,0,0,Engineering,James,Slavin,0,-1
2753879,0,0,Computer Science,Xu,Wang,0,-1
2655575,4,4,English,Jane,Kitaevich,1,100
1066328,3.3,3.6,Asian Studies,Micah,Auerback,32,100
1852763,3.1,4.6,English,Scott,Beal,11,80
2131297,2,5,Civil Engineering,Hossam,Metwally,1,100
140641,2.1,4.4,Astronomy,Mario,Mateo,52,40
1025379,3.5,3,Chemistry,Kate,Carroll,27,-1
1811811,3,5,Marketing,Scott,Rick,7,100
1213795,2.1,5,Astronomy,Aaron,Ridley,23,100
1951082,3.7,2.5,Mathematics,Silas,Alben,7,50
2041195,3,1.5,Architecture,Gregory,Saldana,3,-1
976240,2.3,4.3,Geology,Rebecca,Lange,14,83.3333
2360713,2.7,5,English Language amp Literature,Joseph,Gamble,3,100
2762134,2,5,Art,Mark,Epstein,1,100
1074588,3.9,4.2,Mechanical Engineering,Volker,Sick,7,100
1271213,3.3,2.6,Psychology,Joshua,Rabinowitz,36,43.75
1861044,3,5,Pharmacology,Paul,Walker,1,-1
1426871,1.5,4.5,English,Lowen,Liu,2,-1
1525183,2.5,4.8,Psychology,Christina,Carino,2,-1
1885632,3.3,3.9,Molecular/Cellular/Dev Biology,Yanzhuang,Wang,10,75
181716,1.6,3.5,Political Science,Harwood,McClerking,31,0
2082266,3.2,4.6,Mathematics,Deniz,Bilman,33,95.2381
361950,3.3,4.8,Communication,Anthony,Collings,26,80
2532830,3,3.7,History,Yi-Li,Wu,3,66.6667
1771000,3.5,4,Anthropology,Elizabeth,Roberts,21,80
2246141,3.3,3.6,Business,Amy,Angell,13,81.8182
1451523,3.8,2.7,Physics,Ratindranath,Akhoury,21,0
1787404,3,5,Accounting,Benjamin,Dungan,1,-1
1426958,3,4.6,Art,Seth,Ellis,9,-1
2262549,3.1,4,English,Aaron,Burch,7,66.6667
755229,2,4.4,Anthropology,Marcia,Inhorn,6,-1
1664546,1.2,3.5,Spanish,David,Tapia,5,-1
2737702,3,2,Spanish,Rudy,Pradenas Alvarez,1,0
837159,2.6,2.9,Ecology & Evolutionary Biology,John,Lehman,40,18.1818
1615403,4,3.5,Physics,Robert,Deegan,16,41.6667
1246766,3,5,History,Rober,Donia,1,-1
2278958,4,3,Health Education,Brian,Zikmund-Fisher,1,0
2319925,2.3,4.7,Italian,Janaya,Lasker-Ferretti,3,100
517695,2.4,3.6,Kinesiology,Jay,Basten,42,80
1713728,4.1,3.5,African Studies,Derek,Peterson,13,42.8571
755275,2,3.9,Social Work,Frank,Maple,6,100
755276,2,4,Social Work,Tammie,Glenn,14,83.3333
1525328,1,4.8,Biomedical,Alphonse,Burdi,6,-1
2049619,3.8,2.5,Industrial Engineering,Seth,Guikema,5,33.3333
214612,4.1,2,Music,James,Borders,59,4
1197656,3.3,4.6,Chinese,Jinyi,Li,17,85.7143
771683,2.9,4.4,Movement Sciences,Melissa,Gross,20,100
1861243,2.3,4.6,Mathematics,Benjamin,Linowitz,7,-1
